parcel,parcelno,address,city,zip,homestead,justValue,assessedValue,taxableValue
252S214262000B0180,,20 WATERWOOD CT,SANTA ROSA BEACH,32459,O,405537,213038,162316
192S19240900000440,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,133000,37747,37747
192S19240900000170,,1482 J D MILLER RD,SANTA ROSA BEACH,32459,,107456,66855,66855
192S19240900000410,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,133000,44407,44407
292S21420000110010,,,MIRAMAR BEACH,32550,,1374698,993710,993710
252S21424000001421,,1421 BAYTOWNE CIR E,MIRAMAR BEACH,32550,H,1350917,721799,671077
192S192413000B0200,,TAURUS DR,SANTA ROSA BEACH,32459,,80000,35936,35936
192S18150000070010,,BOONIE LN,VERNON,32462,,18750,16067,16067
252S21426000002083,,2083 OLDE TOWNE AVE,MIRAMAR BEACH,32550,,770772,723607,723607
192S19240900000430,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,152950,44407,44407
252S214261100A0410,,2048 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,H,772584,377029,321307
292S21420000110016,,12170 US HWY 98 W,MIRAMAR BEACH,32550,,1901013,1043333,1043333
282S214201000B0050,,201 BAYSHORE DR,MIRAMAR BEACH,32550,O,652392,652392,601670
252S21426000002116,,2116 OLDE TOWNE AVE,MIRAMAR BEACH,32550,H,747198,523988,473266
252S21426000002115,,2115 CLIPPER CV,MIRAMAR BEACH,32550,,717135,717135,717135
252S214262000B0130,,254 RIVERCREST CIR,SANTA ROSA BEACH,32459,H,339122,171652,120930
252S21426000002114,,2114 CLIPPER CV,MIRAMAR BEACH,32550,,607410,607410,607410
292S21420000110017,,12200 US HWY 98 W,MIRAMAR BEACH,32550,,2393433,2041084,2041084
252S214262000A0040,,75 RIVERCREST CIR,SANTA ROSA BEACH,32459,,569598,568329,568329
252S214262000B0190,,24 WATERWOOD CT,SANTA ROSA BEACH,32459,O,349922,213456,162734
292S21420000110011,,12236 US HWY 98 W,MIRAMAR BEACH,32550,,871043,871043,871043
192S19240900000370,,61 OSPREY LN,SANTA ROSA BEACH,32459,O,371295,158743,108021
292S21420000110012,,12272 US HWY 98 W,MIRAMAR BEACH,32550,,1823494,1823494,1823494
282S214201000B0040,,BAYSHORE DR,MIRAMAR BEACH,32550,,201000,201000,201000
292S21421650000100,,BAYSHORE PINES CT S,MIRAMAR BEACH,32550,,196350,196350,196350
302S21420000010014,,12830 W US HWY 98,MIRAMAR BEACH,32550,,1979757,1459004,1459004
262S20332000000320,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,180000,107494,0
292S21420000110018,,12282 US HWY 98 W,MIRAMAR BEACH,32550,,5544822,5544822,5544822
292S214200000300A0,,,MIRAMAR BEACH,32550,,518382,518382,0
252S21424000001438,,1438 BAYTOWNE CIR E,MIRAMAR BEACH,32550,H,1061417,960195,909473
192S18150100004163,,SHALLOW WATER DR,VERNON,32462,,7800,7800,7800
292S21420000110013,,12330 US HWY 98 W,MIRAMAR BEACH,32550,,2211055,2211055,2211055
262S20332000000331,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,16976,16976,16976
192S19240900000122,,1479 J D MILLER RD,SANTA ROSA BEACH,32459,H,362763,227987,177265
252S214261100C0210,,2051 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,H,887781,483051,432329
252S21424000001408,,1408 BAYTOWNE AVE E,MIRAMAR BEACH,32550,,1201338,1010030,1010030
292S214216000A0060,,34 DARROW DR,MIRAMAR BEACH,32550,O,472925,462640,411918
252S214262000B0140,,266 RIVERCREST CIR,SANTA ROSA BEACH,32459,O,355093,229238,123516
292S21429900000000,,12340 US HWY 98 W,MIRAMAR BEACH,32550,,0,0,0
192S19240900000120,,790 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,200310,141170,141170
292S21420000060000,,11840 US HWY 98 W,MIRAMAR BEACH,32550,,2340514,2340514,2340514
292S214291000B0010,,76 N HOLIDAY RD C13,MIRAMAR BEACH,32550,,559829,559829,559829
302S21420000030042,,,MIRAMAR BEACH,32550,,414000,414000,414000
272S20330000030000,,CHURCHILL DR,SANTA ROSA BEACH,32459,,522770,522770,522770
192S192413100A0030,,VIRGO ST,SANTA ROSA BEACH,32459,,80000,35710,35710
252S214262000B0020,,66 RIVERCREST CIR,SANTA ROSA BEACH,32459,H,618966,389181,328459
292S21429800000090,,111 COLONY PARK DR,MIRAMAR BEACH,32550,,374325,317712,317712
292S21420000110010,,,MIRAMAR BEACH,32550,,1374698,993710,993710
242S20331860000010,,16 HOLLY PINES CIR,SANTA ROSA BEACH,32459,,111008,106709,106709
282S214201000B0030,,BAYSHORE DR,MIRAMAR BEACH,32550,,201000,201000,201000
252S214262000B0150,,10 WATERWOOD CT,SANTA ROSA BEACH,32459,,314402,269383,269383
252S21424000001455,,1455 BAYTOWNE AVE E,MIRAMAR BEACH,32550,H,1518708,1038300,987578
262S214281100000A0,,,MIRAMAR BEACH,32550,,0,0,0
252S214262000B0200,,32 WATERWOOD CT,SANTA ROSA BEACH,32459,,532834,532834,532834
192S19240900000150,,1504 J D MILLER RD,SANTA ROSA BEACH,32459,,91477,64205,64205
292S21429800000110,,74 COLONY PARK DR,MIRAMAR BEACH,32550,,418590,171649,115927
302S21420000030030,,,MIRAMAR BEACH,32550,,510600,510600,510600
292S21421650000160,,15 BAYSHORE PINES CT N,MIRAMAR BEACH,32550,,398805,398805,398805
192S18150100001390,,201 SHALLOW WATER DR,VERNON,32462,,29882,29882,29882
302S21420000030036,,13320 W US HWY 98,MIRAMAR BEACH,32550,,1532699,1532699,1532699
292S214291000B0121,,,MIRAMAR BEACH,32550,,179541,179541,179541
252S21420000330013,,787 MACK BAYOU RD,SANTA ROSA BEACH,32459,H,288109,175473,124751
302S21420000030031,,13330 W US HWY 98,MIRAMAR BEACH,32550,,1141261,786272,786272
252S214262000A0200,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,93266,83218,83218
292S21429600000080,,164 MARINER WAY,MIRAMAR BEACH,32550,,589562,589562,589562
262S21428110001311,,1311 RAVENS RUN E,MIRAMAR BEACH,32550,,555534,555534,555534
302S21420000030034,,13346 W US HWY 98,MIRAMAR BEACH,32550,,1358169,1080275,1080275
252S21424000001439,,1439 BAYTOWNE CIR E,MIRAMAR BEACH,32550,,1272822,1019542,1019542
302S21420000010012,,12870 W US HWY 98,MIRAMAR BEACH,32550,,4630349,4366363,4366363
252S214262000B0010,,58 RIVERCREST CIR,SANTA ROSA BEACH,32459,O,367330,349246,298524
302S21420000030035,,13370 W US HWY 98,MIRAMAR BEACH,32550,,1475977,1475977,1475977
292S214291000B0120,,66 N HOLIDAY RD,MIRAMAR BEACH,32550,,481325,481325,481325
302S21420000030033,,13390 W US HWY 98,MIRAMAR BEACH,32550,,1244185,727435,727435
292S21429600000070,,146 MARINER WAY,MIRAMAR BEACH,32550,,431538,431538,431538
282S214201000B0010,,281 BAYSHORE DR,MIRAMAR BEACH,32550,,334057,249604,249604
292S21429800000120,,62 COLONY PARK DR,MIRAMAR BEACH,32550,,348110,291161,291161
292S21429600000060,,132 MARINER WAY,MIRAMAR BEACH,32550,,382507,382507,382507
252S21426000002081,,2081 OLDE TOWNE AVE,MIRAMAR BEACH,32550,,887367,886688,886688
252S21424000001409,,1409 BAYTOWNE AVE E,MIRAMAR BEACH,32550,W,1485810,1400205,1349483
192S192413000D0070,,58 N EDEN PARK DR,SANTA ROSA BEACH,32459,,233576,233576,233576
302S21420000010013,,US HWY 98 W,MIRAMAR BEACH,32550,,823225,823225,0
302S21420000030032,,,MIRAMAR BEACH,32550,,1200000,749100,749100
272S20330000020000,,CHURCHILL DR,SANTA ROSA BEACH,32459,,560621,199447,199447
262S20332000000640,,N CO HWY 393,SANTA ROSA BEACH,32459,,536250,483403,483403
292S21429800000130,,48 COLONY PARK DR,MIRAMAR BEACH,32550,H,365521,177881,127159
252S21426000002118,,2118 OLDE TOWNE AVE,MIRAMAR BEACH,32550,,674886,646966,646966
252S214262000A0020,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,88825,62718,62718
292S21429600000050,,122 MARINER WAY,MIRAMAR BEACH,32550,,507655,507655,507655
192S18150100001440,,SHALLOW WATER DR,VERNON,32462,,12810,9239,9239
292S21429800000080,,105 COLONY PARK DR,MIRAMAR BEACH,32550,W,396242,214882,164160
292S21427000000040,,37 RILEY CT,MIRAMAR BEACH,32550,,736376,736376,736376
252S214262000A0210,,243 RIVERCREST CIR,SANTA ROSA BEACH,32459,H,827333,827333,776611
292S214291000A0010,,105 N HOLIDAY RD,MIRAMAR BEACH,32550,,157500,119110,119110
302S21420000030043,,,MIRAMAR BEACH,32550,,894476,894476,894476
252S21424000001456,,1456 BAYTOWNE AVE E,MIRAMAR BEACH,32550,,1379970,1287058,1287058
292S21420000030120,,309 BAYSHORE DR,MIRAMAR BEACH,32550,,367906,355692,355692
292S21427000000050,,36 RILEY CT,MIRAMAR BEACH,32550,H,514713,340105,289383
192S18150100004020,,SHALLOW WATER DR,VERNON,32462,,24862,24862,24862
252S214261100A0380,,2045 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,,800204,770721,770721
292S214200000600A0,,11926 US HWY 98 W,MIRAMAR BEACH,32550,,9658638,9411872,9411872
192S19240900000086,,,SANTA ROSA BEACH,32459,,31242,25774,25774
252S214261100C0190,,2053 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,,779455,727127,727127
192S18150100004030,,SHALLOW WATER DR,VERNON,32462,,12431,8780,8780
292S21421650000150,,23 BAYSHORE PINES CT N,MIRAMAR BEACH,32550,O,484579,287654,236932
292S21420000030110,,335 BAYSHORE DR,MIRAMAR BEACH,32550,H,958733,873871,823149
242S20331860000030,,32 HOLLY PINES CIR,SANTA ROSA BEACH,32459,,98000,51570,51570
252S21424000001419,,1419 BAYTOWNE CIR E,MIRAMAR BEACH,32550,H,1161327,1161327,1110605
292S214291000B0020,,484 N HOLIDAY RD,MIRAMAR BEACH,32550,,450850,450850,450850
282S203322600000A0,,77 BAYOU EDGE LNDG,SANTA ROSA BEACH,32459,,0,0,0
292S21429800000070,,95 COLONY PARK DR,MIRAMAR BEACH,32550,,338648,305789,305789
292S21420000030070,,351 BAYSHORE DR,MIRAMAR BEACH,32550,O,455022,455022,404300
252S214262000A0220,,259 RIVERCREST CIR,SANTA ROSA BEACH,32459,,385362,342014,342014
292S21427000000030,,RILEY CT,MIRAMAR BEACH,32550,,166118,106362,106362
192S18150100004180,,BUNKER RD,VERNON,32462,,5977,5977,5977
262S21428110001310,,1310 RAVENS RUN E,MIRAMAR BEACH,32550,,684172,593604,593604
192S192413100B0030,,65 VIRGO ST,SANTA ROSA BEACH,32459,,691325,691325,691325
192S192413200A0380,,72 PISCES DR,SANTA ROSA BEACH,32459,,350243,308234,308234
292S21421650000120,,28 BAYSHORE PINES CT N,MIRAMAR BEACH,32550,,214200,214200,214200
252S21426000002080,,2080 OLDE TOWNE AVE,MIRAMAR BEACH,32550,,886188,884888,884888
292S21429600000040,,110 MARINER WAY,MIRAMAR BEACH,32550,O,429198,189391,138669
292S21427000000060,,RILEY CT,MIRAMAR BEACH,32550,,163012,100596,100596
292S214200000600B0,,11974 US HWY 98 W,MIRAMAR BEACH,32550,,1594802,1077856,1077856
252S21426000002119,,2119 OLDE TOWNE AVE,MIRAMAR BEACH,32550,H,1086513,851870,801148
242S20331860000020,,37 HOLLY PINES CIR,SANTA ROSA BEACH,32459,,132933,98313,98313
292S214216000A0030,,82 DARROW DR,MIRAMAR BEACH,32550,H,289827,191435,140713
252S21420000330012,,MACK BAYOU RD,SANTA ROSA BEACH,32459,,80977,19209,19209
292S21420000030060,,371 BAYSHORE DR,MIRAMAR BEACH,32550,O,644596,316006,265284
192S192413000A0310,,75 TAURUS DR,SANTA ROSA BEACH,32459,O,228669,224171,173449
292S21429800000060,,81 COLONY PARK DR,MIRAMAR BEACH,32550,O,314692,168125,67403
242S20331800000170,,CHAT HOLLY,SANTA ROSA BEACH,32459,,270176,180447,180447
252S214262000A0230,,269 RIVERCREST CIR,SANTA ROSA BEACH,32459,O,383056,363777,313055
192S19240900000282,,1511 J D MILLER RD,SANTA ROSA BEACH,32459,,75400,61930,61930
252S214262000A0010,,39 RIVERCREST CIR,SANTA ROSA BEACH,32459,W,382098,221684,170962
192S192413000B0190,,60 TAURUS DR,SANTA ROSA BEACH,32459,,179383,119011,119011
252S214261100A0370,,2044 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,H,787379,785736,735014
242S20331800000171,,1710 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,504583,322934,322934
272S20332200000130,,313 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,72900,72900,72900
192S19240900000250,,J D MILLER RD,SANTA ROSA BEACH,32459,,97500,48513,48513
262S21428110001315,,1315 RAVENS RUN E,MIRAMAR BEACH,32550,,684172,593604,593604
292S21421650000140,,BAYSHORE PINES CT N,MIRAMAR BEACH,32550,,97750,97750,97750
272S20332200000120,,CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,72900,22653,22653
272S20330000070020,,28 CHURCHILL DR,SANTA ROSA BEACH,32459,H,908396,397436,346714
292S21429800000140,,34 COLONY PARK DR,MIRAMAR BEACH,32550,O,396806,190479,139757
272S20332200000110,,427 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,72900,22653,22653
262S214281100000AA,,,MIRAMAR BEACH,32550,,0,0,0
252S214261100C0180,,2054 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,,855687,833494,833494
272S20332200000100,,CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,72500,72500,72500
292S214291000A0020,,105 N HOLIDAY RD,MIRAMAR BEACH,32550,,698932,698932,698932
272S20332200000090,,383 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,311548,260991,260991
282S20332200000327,,984 MUSSETT BAYOU RD,SANTA ROSA BEACH,32459,,812863,704332,704332
272S20332200000080,,389 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,H,433637,433637,382915
292S21429800000050,,69 COLONY PARK DR,MIRAMAR BEACH,32550,,324984,324984,324984
192S1924090000017B,,OSPREY LN,SANTA ROSA BEACH,32459,,113050,95832,95832
222S20331201090110,,2892 CHAT HOLLY RD,SANTA ROSA BEACH,32459,O,319551,175576,124854
292S21427000000020,,25 RILEY CT,MIRAMAR BEACH,32550,H,407911,391006,340284
192S18150000070070,,656 BOONIE LN,VERNON,32462,O,102485,102485,51763
252S21424000001440,,1440 BAYTOWNE CIR E,MIRAMAR BEACH,32550,,959384,959384,959384
252S21424000001457,,1457 BAYTOWNE AVE E,MIRAMAR BEACH,32550,,1406426,1271874,1271874
292S21429600000020,,78 MARINER WAY,MIRAMAR BEACH,32550,H,522348,305282,244560
222S20331201090130,,2914 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,261460,182275,182275
292S21429600000030,,92 MARINER WAY,MIRAMAR BEACH,32550,H,515340,223002,172280
192S19240900000380,,66 OSPREY LN,SANTA ROSA BEACH,32459,O,158835,62813,25000
292S21429600000010,,66 MARINER WAY,MIRAMAR BEACH,32550,,539109,539109,539109
292S21429000000220,,48 MARINER WAY,MIRAMAR BEACH,32550,O,370953,262845,212123
272S20332200000040,,445 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,O,125921,48686,23686
192S192413100A0050,,84 VIRGO ST,SANTA ROSA BEACH,32459,O,371375,128248,77526
222S20331201100110,,2944 CHAT HOLLY RD,SANTA ROSA BEACH,32459,H,118631,34616,9616
192S18150100001320,,SHALLOW WATER DR,VERNON,32462,,29250,29250,29250
272S20332200000031,,,SANTA ROSA BEACH,32459,,36250,17947,17947
252S21423500000101,,,MIRAMAR BEACH,32550,,5225,114,0
292S214291000B0110,,MARINER WAY,MIRAMAR BEACH,32550,,96250,96250,96250
192S18150100001310,,SHALLOW WATER DR,VERNON,32462,,14775,10511,10511
272S20332200000020,,1014 S CHURCH ST,SANTA ROSA BEACH,32459,H,387593,229551,178829
252S21426000002079,,2079 OLDE TOWNE AVE,MIRAMAR BEACH,32550,O,718071,457809,407087
222S20331201150120,,N CO HWY 393,SANTA ROSA BEACH,32459,,52500,18765,18765
252S21424000001418,,1418 BAYTOWNE CIR E,MIRAMAR BEACH,32550,O,1458940,1317147,1266425
252S214262000A0240,,279 RIVERCREST CIR,SANTA ROSA BEACH,32459,,420311,362058,362058
192S19240900000141,,1520 J D MILLER RD,SANTA ROSA BEACH,32459,,128468,105521,105521
292S21429800000040,,57 COLONY PARK DR,MIRAMAR BEACH,32550,,311738,272253,272253
192S192413200D0170,,PISCES DR,SANTA ROSA BEACH,32459,,31242,29211,29211
292S21420000030080,,375 BAYSHORE DR,MIRAMAR BEACH,32550,,835748,790821,790821
252S21426000002120,,2120 OLDE TOWNE AVE,MIRAMAR BEACH,32550,,400250,400250,400250
292S21421650000130,,BAYSHORE PINES CT N,MIRAMAR BEACH,32550,,85000,51356,51356
292S21427000000070,,RILEY CT,MIRAMAR BEACH,32550,,115000,81038,81038
192S18150100001290,,SHALLOW WATER DR,VERNON,32462,,29250,20658,20658
292S21429600000090,,165 MARINER WAY,MIRAMAR BEACH,32550,H,402937,211157,160435
292S214293000B0000,,,MIRAMAR BEACH,32550,,46815,18881,18881
292S214291000B0030,,116 N HOLIDAY RD,MIRAMAR BEACH,32550,,648250,648250,648250
292S214270000000A0,,,MIRAMAR BEACH,32550,,0,0,0
292S214293000B0010,,65 PRITCHARD RD,MIRAMAR BEACH,32550,,115000,71835,71835
222S20331201120110,,3080 CHAT HOLLY RD,SANTA ROSA BEACH,32459,O,287886,125372,74650
252S214261100A0360,,2043 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,H,752315,541055,490333
192S18150100001280,,158 SHALLOW WATER DR,VERNON,32462,,179677,179677,179677
292S214291000B0050,,176 N HOLIDAY RD,MIRAMAR BEACH,32550,,296917,277142,277142
292S21429600000100,,159 MARINER WAY,MIRAMAR BEACH,32550,O,463058,195831,140109
292S21429600000110,,153 MARINER WAY,MIRAMAR BEACH,32550,O,412185,215144,164422
292S214232000M0010,,411 FOREST SHORE DR,MIRAMAR BEACH,32550,,461380,457576,457576
292S21429600000120,,139 MARINER WAY,MIRAMAR BEACH,32550,O,373950,151843,101121
192S18150100001270,,SHALLOW WATER DR,VERNON,32462,,16125,12144,12144
192S19240900000450,,,SANTA ROSA BEACH,32459,,119700,31086,31086
192S192413200A0390,,90 PISCES DR,SANTA ROSA BEACH,32459,,367427,367427,367427
292S21429600000140,,115 MARINER WAY,MIRAMAR BEACH,32550,H,381042,165007,114285
262S21428110001316,,1316 RAVENS RUN E,MIRAMAR BEACH,32550,,699831,699831,699831
252S214261100C0170,,2055 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,O,810709,425907,375185
292S214296000000B0,,MARINER WAY,MIRAMAR BEACH,32550,,0,0,0
292S214291000B0080,,244 N HOLIDAY RD,MIRAMAR BEACH,32550,,301540,301540,301540
292S21429800000030,,45 COLONY PARK DR,MIRAMAR BEACH,32550,W,365166,186117,130395
252S214262000A0250,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,93266,65854,65854
292S21427000000010,,19 RILEY CT,MIRAMAR BEACH,32550,,433178,433178,433178
192S18150100001250,,118 SHALLOW WATER DR,VERNON,32462,,277135,277135,277135
292S214291000B0090,,N HOLIDAY RD,MIRAMAR BEACH,32550,,860473,860473,860473
222S2033120114012A,,3208 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,52500,16499,16499
262S21428110001319,,1319 RAVENS RUN E,MIRAMAR BEACH,32550,,681805,591786,591786
292S21427000000080,,22 RILEY CT,MIRAMAR BEACH,32550,H,434982,434982,384260
222S20331201190120,,200 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,100408,83555,83555
242S20331850000150,,33 CESSNA ST,SANTA ROSA BEACH,32459,O,449103,194557,143835
192S192413000A0300,,99 TAURUS DR,SANTA ROSA BEACH,32459,,258488,225589,225589
292S214216000A0010,,96 DARROW DR,MIRAMAR BEACH,32550,O,468426,285574,234852
292S214293000B0020,,77 PRITCHARD RD,MIRAMAR BEACH,32550,,381992,291332,291332
292S214270000000A0,,,MIRAMAR BEACH,32550,,0,0,0
192S192413000B0170,,TAURUS DR,SANTA ROSA BEACH,32459,,80000,67869,67869
222S20331201150130,,1030 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,199100,199100,199100
242S20331800000490,,,SANTA ROSA BEACH,32459,,400000,395505,395505
242S20331860000040,,59 HOLLY PINES CIR,SANTA ROSA BEACH,32459,,116247,66042,66042
292S214232000M0030,,435 FOREST SHORE DR,MIRAMAR BEACH,32550,O,341201,115693,59971
222S20331201110130,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,152500,152500,152500
292S21429800000020,,33 COLONY PARK DR,MIRAMAR BEACH,32550,,366726,321595,321595
252S21426000002078,,2078 OLDE TOWNE AVE,MIRAMAR BEACH,32550,H,834667,834667,783945
192S19240900000280,,1827 J D MILLER RD,SANTA ROSA BEACH,32459,,75700,38343,38343
252S214262000A0260,,295 RIVERCREST CIR,SANTA ROSA BEACH,32459,,604032,604032,604032
252S21426000002121,,2121 OLDE TOWNE AVE,MIRAMAR BEACH,32550,H,776273,494682,443960
262S21428110001318,,1318 RAVENS RUN E,MIRAMAR BEACH,32550,,551878,551878,551878
252S214261100A0350,,2042 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,H,742132,742132,691410
252S21424000001458,,1458 BAYTOWNE AVE E,MIRAMAR BEACH,32550,O,1040611,536382,485660
192S18150100004210,,7637 SHALLOW WATER DR,VERNON,32462,,21319,21319,21319
222S20331201170110,,10TH ST,SANTA ROSA BEACH,32459,,87500,33695,33695
222S20331201130100,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,330000,330000,330000
222S20331201170130,,11TH ST,SANTA ROSA BEACH,32459,,102500,33695,33695
222S20331201130100,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,330000,330000,330000
262S21428110001320,,1320 RAVENS RUN E,MIRAMAR BEACH,32550,H,516573,75113,25000
292S214293000B0030,,93 PRITCHARD RD,MIRAMAR BEACH,32550,,388075,296028,296028
192S192413100A0060,,VIRGO ST,SANTA ROSA BEACH,32459,,12000,11311,11311
192S19240900000083,,,SANTA ROSA BEACH,32459,,15621,15621,15621
222S20331201180110,,17 11TH ST,SANTA ROSA BEACH,32459,H,119663,36853,11853
292S21427000000090,,RILEY CT,MIRAMAR BEACH,32550,,115000,81038,81038
292S21429800000010,,21 COLONY PARK DR,MIRAMAR BEACH,32550,O,307815,158480,107758
252S214261100C0160,,2056 CRYSTAL LAKE DR,MIRAMAR BEACH,32550,O,812879,812879,762157
262S21428110001354,,1354 RAVENS RUN W,MIRAMAR BEACH,32550,,684172,684172,684172
222S20331201180130,,168 CHURCHILL BAYOU RD,SANTA ROSA BEACH,32459,,94312,51328,51328
222S20331201100090,,35 S 2ND ST,SANTA ROSA BEACH,32459,,119893,102890,102890
252S214262000A0270,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,97708,65854,65854
252S214262000A0290,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,102149,102149,102149
192S19240900000143,,,SANTA ROSA BEACH,32459,,75000,37317,37317
252S214262000A0280,,RIVERCREST CIR,SANTA ROSA BEACH,32459,,102149,91143,91143
252S21424000001400,,1400 BAYTOWNE AVE E,MIRAMAR BEACH,32550,H,1109936,555377,504655
292S214232000M0040,,451 FOREST SHORE DR,MIRAMAR BEACH,32550,O,386645,302905,252183
222S20331201100130,,2996 CHAT HOLLY RD,SANTA ROSA BEACH,32459,H,175404,48402,23402
222S20331201190110,,12TH ST,SANTA ROSA BEACH,32459,,35000,16439,16439
222S20331201110090,,2996 CHAT HOLLY RD,SANTA ROSA BEACH,32459,,159550,43005,43005
292S21429500000160,,16 HIDDEN HARBOR LN,MIRAMAR BEACH,32550,,365307,287384,287384
252S21420000330010,,833 MACK BAYOU RD,SANTA ROSA BEACH,32459,O,318145,191012,140290
222S20331201110160,,S 3RD ST,SANTA ROSA BEACH,32459,,50000,16439,16439
292S21429500000010,,15 HIDDEN HARBOR LN,MIRAMAR BEACH,32550,O,473173,274320,223598
262S21428110001353,,1353 RAVENS RUN W,MIRAMAR BEACH,32550,,671550,583920,583920
262S21428110001321,,1321 RAVENS RUN E,MIRAMAR BEACH,32550,,558384,558384,558384
252S21424000001417,,1417 BAYTOWNE CIR E,MIRAMAR BEACH,32550,H,1551610,787179,736457
292S21427000000100,,461 BAYSHORE DR,MIRAMAR BEACH,32550,,463725,463725,463725
292S214293000B0040,,105 PRITCHARD RD,MIRAMAR BEACH,32550,O,567700,231573,180851
222S20331201120130,,CHAT HOLLY RD,SANTA ROSA BEACH,32459,,157500,66573,66573
252S21426000002077,,2077 OLDE TOWNE AVE,MIRAMAR BEACH,32550,H,967527,577613,526891
262S21428110001317,,1317 RAVENS RUN E,MIRAMAR BEACH,32550,,684172,684172,684172
232S20331700000177,,20 COLT RD,SANTA ROSA BEACH,32459,,166341,166341,166341
